"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Devers, Rafael",646240,"SF","FF","4-Seam Fastball",1,14,"1306",42.7,"262","0.252","0.518","0.391",34.8,29.4,18.3,"0.24","0.528","0.382",64.1
"Kwan, Steven",680757,"CLE","FF","4-Seam Fastball",-1,-10,"1018",36.5,"260","0.248","0.358","0.307",5.9,4.2,4.6,"0.259","0.349","0.308",12.7
"Perdomo, Geraldo",672695,"AZ","FF","4-Seam Fastball",0.8,10,"1239",41.2,"258","0.285","0.469","0.383",10.5,9.7,7.9,"0.29","0.449","0.375",28.1
"Arraez, Luis",650333,"SD","FF","4-Seam Fastball",0.2,2,"998",40.5,"256","0.33","0.485","0.368",5.2,3.9,4.4,"0.281","0.372","0.307",19.9
"Lindor, Francisco",596019,"NYM","FF","4-Seam Fastball",1.4,15,"1082",36.8,"253","0.282","0.587","0.413",15.9,14.6,11.7,"0.283","0.55","0.403",53.1
"Duran, Jarren",680776,"BOS","FF","4-Seam Fastball",0.7,7,"988",37.7,"252","0.276","0.491","0.386",25.4,23.4,21.8,"0.262","0.445","0.365",54.5
"Raleigh, Cal",663728,"SEA","FF","4-Seam Fastball",1.7,16,"966",34.1,"250","0.23","0.594","0.389",26.3,28.4,22.8,"0.233","0.591","0.386",52.4
"Adames, Willy",642715,"SF","FF","4-Seam Fastball",1.6,15,"911",32.6,"248","0.256","0.558","0.381",18.1,15.3,14.4,"0.264","0.6","0.395",52.7
"Friedl, TJ",670770,"CIN","FF","4-Seam Fastball",0.3,3,"978",37.1,"246","0.284","0.398","0.373",9.1,8.9,10.5,"0.259","0.367","0.346",34.4
"Pasquantino, Vinnie",686469,"KC","FF","4-Seam Fastball",0.3,3,"877",34.1,"239","0.247","0.502","0.361",11.5,13,13.5,"0.255","0.505","0.346",43.7
"Trout, Mike",545361,"LAA","FF","4-Seam Fastball",1.3,15,"1123",45.2,"237","0.233","0.497","0.378",29.2,34.6,22.5,"0.198","0.46","0.357",51.4
"Crawford, J.P.",641487,"SEA","FF","4-Seam Fastball",0.7,8,"1078",39.5,"235","0.282","0.426","0.38",21.5,18.7,14.4,"0.247","0.373","0.349",26
"Happ, Ian",664023,"CHC","FF","4-Seam Fastball",-0.2,-3,"1078",39.7,"229","0.212","0.353","0.321",20,24.9,19.6,"0.239","0.437","0.36",50.8
"Yastrzemski, Mike",573262,"KC","FF","4-Seam Fastball",-0.8,-8,"922",40,"225","0.204","0.387","0.308",18,20,18.2,"0.227","0.462","0.343",47.3
"Olson, Matt",621566,"ATL","FF","4-Seam Fastball",0.9,9,"1043",33,"225","0.272","0.511","0.392",27.5,24.4,15.4,"0.238","0.502","0.374",58.8
"Edwards, Xavier",669364,"MIA","FF","4-Seam Fastball",-1,-9,"884",39.3,"225","0.247","0.34","0.317",12.4,18.2,17.9,"0.242","0.314","0.303",35.1
"Freeman, Freddie",518692,"LAD","FF","4-Seam Fastball",1,8,"763",32,"223","0.305","0.527","0.396",21.8,15.7,17.1,"0.288","0.535","0.379",47.6
"Butler, Lawrence",671732,"ATH","FF","4-Seam Fastball",-0.2,-2,"850",33.8,"221","0.237","0.407","0.325",29.1,29.9,24.8,"0.224","0.405","0.317",47.3
"Nimmo, Brandon",607043,"NYM","FF","4-Seam Fastball",-0.5,-5,"950",36.5,"220","0.247","0.403","0.332",23.1,22.7,16.2,"0.252","0.451","0.351",52.1
"De La Cruz, Elly",682829,"CIN","FF","4-Seam Fastball",0.7,6,"830",31,"216","0.29","0.56","0.393",31.8,25,23.6,"0.248","0.516","0.36",56.1
"Frelick, Sal",686217,"MIL","FF","4-Seam Fastball",0.3,2,"823",35.6,"214","0.295","0.437","0.365",10.1,10.3,10.6,"0.27","0.374","0.332",26.7
"Arozarena, Randy",668227,"SEA","FF","4-Seam Fastball",0.3,2,"909",31.6,"214","0.219","0.472","0.356",31.1,29.9,21.1,"0.239","0.527","0.384",63.8
"Ohtani, Shohei",660271,"LAD","FF","4-Seam Fastball",1.5,13,"857",29.9,"212","0.255","0.596","0.395",28.7,25.9,26.8,"0.282","0.71","0.445",68.7
"Greene, Riley",682985,"DET","FF","4-Seam Fastball",-0.2,-2,"951",35.1,"212","0.24","0.427","0.32",27.1,30.2,19.5,"0.233","0.476","0.332",41.9
"Lowe, Nathaniel",663993,"BOS","FF","4-Seam Fastball",0.1,1,"1025",39.3,"212","0.263","0.425","0.351",25.8,29.2,19,"0.255","0.429","0.351",44.5
"Story, Trevor",596115,"BOS","FF","4-Seam Fastball",-0.5,-4,"868",35.1,"211","0.234","0.335","0.29",23,27.5,21.1,"0.24","0.405","0.302",54
"García, Adolis",666969,"TEX","FF","4-Seam Fastball",0.2,2,"876",40.7,"210","0.247","0.432","0.322",30.9,27.6,20.2,"0.245","0.468","0.329",54.8
"Bellinger, Cody",641355,"NYY","FF","4-Seam Fastball",0.5,4,"818",31.5,"210","0.246","0.486","0.358",17.3,14.3,12.9,"0.254","0.49","0.358",38.5
"Larnach, Trevor",663616,"MIN","FF","4-Seam Fastball",-0.5,-4,"686",31.3,"209","0.247","0.405","0.319",17.1,13.4,16.8,"0.291","0.479","0.359",48.5
"Lee, Jung Hoo",808982,"SF","FF","4-Seam Fastball",0.2,1,"847",36,"209","0.292","0.432","0.361",8.4,10,9.7,"0.297","0.414","0.352",36
"Grisham, Trent",663757,"NYY","FF","4-Seam Fastball",1.4,12,"812",33.9,"206","0.254","0.527","0.409",20.4,19.9,20.1,"0.252","0.573","0.405",55.8
"Stott, Bryson",681082,"PHI","FF","4-Seam Fastball",0.6,6,"1015",41.2,"205","0.287","0.5","0.384",16.7,20,12.5,"0.251","0.435","0.342",37
"Carroll, Corbin",682998,"AZ","FF","4-Seam Fastball",2.4,18,"736",29.5,"204","0.322","0.684","0.45",26.4,25,24.3,"0.285","0.616","0.413",58.6
"Cronenworth, Jake",630105,"SD","FF","4-Seam Fastball",1.1,10,"882",40.4,"203","0.283","0.428","0.408",11.7,11.8,8.4,"0.258","0.434","0.391",41.5
"India, Jonathan",663697,"KC","FF","4-Seam Fastball",-0.9,-7,"776",32.9,"203","0.214","0.318","0.3",14.4,14.3,11.9,"0.234","0.399","0.333",40
"Schwarber, Kyle",656941,"PHI","FF","4-Seam Fastball",3.5,28,"801",26.2,"203","0.279","0.767","0.475",25.5,25.1,21.6,"0.276","0.749","0.465",62.8
"Albies, Ozzie",645277,"ATL","FF","4-Seam Fastball",0.9,6,"725",30.3,"202","0.236","0.444","0.343",21.1,17.3,16.8,"0.22","0.408","0.314",37.2
"Torres, Gleyber",650402,"DET","FF","4-Seam Fastball",0.8,7,"824",31.1,"202","0.278","0.424","0.391",21.4,16.8,12.3,"0.304","0.562","0.431",50.8
"Tucker, Kyle",663656,"CHC","FF","4-Seam Fastball",1.5,10,"703",30.5,"201","0.264","0.509","0.4",12.4,10.9,13.3,"0.283","0.6","0.43",49.3
"Wood, James",695578,"WSH","FF","4-Seam Fastball",1.4,11,"791",27.4,"200","0.299","0.576","0.404",24,34,28.8,"0.303","0.62","0.42",71.8
"Turang, Brice",668930,"MIL","FF","4-Seam Fastball",0.3,3,"1014",36.6,"198","0.309","0.491","0.398",20.6,25.3,16.8,"0.269","0.456","0.368",59
"Betts, Mookie",605141,"LAD","FF","4-Seam Fastball",1.6,13,"794",32.3,"197","0.327","0.5","0.411",7.4,6.1,7.6,"0.324","0.535","0.418",38.2
"Nootbaar, Lars",663457,"STL","FF","4-Seam Fastball",0,0,"747",31.7,"196","0.28","0.393","0.345",10.6,14.3,16.1,"0.276","0.485","0.373",56.3
"Collins, Isaac",686555,"MIL","FF","4-Seam Fastball",-0.3,-2,"784",43.8,"195","0.244","0.3","0.335",21.6,18.5,16.2,"0.233","0.322","0.319",35.7
"Vargas, Miguel",678246,"CWS","FF","4-Seam Fastball",-0.6,-5,"856",36.8,"193","0.211","0.416","0.325",21.8,19.2,14.8,"0.205","0.387","0.312",44.2
"Swanson, Dansby",621020,"CHC","FF","4-Seam Fastball",-1.5,-9,"637",25.3,"192","0.233","0.409","0.301",30.2,29.2,28.1,"0.284","0.541","0.372",62.1
"Tatis Jr., Fernando",665487,"SD","FF","4-Seam Fastball",1.1,8,"745",28.3,"192","0.317","0.545","0.413",20.9,15.6,16.4,"0.285","0.565","0.403",61.6
"Schanuel, Nolan",694384,"LAA","FF","4-Seam Fastball",0.6,4,"760",35.3,"191","0.288","0.429","0.377",10.6,9.4,10.1,"0.251","0.363","0.339",31.4
"Suárez, Eugenio",553993,"SEA","FF","4-Seam Fastball",0.2,1,"816",31.3,"191","0.22","0.494","0.344",29.1,27.2,20.6,"0.231","0.5","0.352",56.8
"Perez, Salvador",521692,"KC","FF","4-Seam Fastball",-0.1,0,"644",28.4,"191","0.237","0.445","0.328",26.1,23,22.7,"0.269","0.572","0.385",51.9
"Henderson, Gunnar",683002,"BAL","FF","4-Seam Fastball",1,7,"757",30.2,"190","0.327","0.53","0.409",22.8,18.4,16.7,"0.322","0.495","0.392",64.2
"Volpe, Anthony",683011,"NYY","FF","4-Seam Fastball",-0.5,-4,"764",31.9,"190","0.206","0.388","0.301",29.4,26.8,20.5,"0.211","0.432","0.325",56.4
"Reynolds, Bryan",668804,"PIT","FF","4-Seam Fastball",-0.2,-2,"771",29.3,"190","0.275","0.444","0.343",18.8,23.2,18,"0.313","0.559","0.399",58.6
"Polanco, Jorge",593871,"SEA","FF","4-Seam Fastball",0.5,3,"604",29.9,"190","0.256","0.5","0.351",11.1,8.9,9.9,"0.287","0.533","0.377",51.3
"Yelich, Christian",592885,"MIL","FF","4-Seam Fastball",0.8,7,"853",32.8,"189","0.288","0.479","0.384",21.9,19.6,14.6,"0.28","0.517","0.388",53.2
"Busch, Michael",683737,"CHC","FF","4-Seam Fastball",1.9,14,"731",31.5,"189","0.273","0.605","0.401",13.7,23.8,19.6,"0.28","0.647","0.414",57.5
"Pages, Andy",681624,"LAD","FF","4-Seam Fastball",0.3,2,"722",30.5,"189","0.276","0.476","0.357",19.2,25.9,20.3,"0.269","0.488","0.356",40.7
"Contreras, William",661388,"MIL","FF","4-Seam Fastball",0.3,3,"812",31.8,"189","0.242","0.379","0.369",20.5,22.2,17.5,"0.248","0.414","0.362",54.1
"Witt Jr., Bobby",677951,"KC","FF","4-Seam Fastball",0.5,4,"834",33.2,"189","0.287","0.529","0.375",25.1,25.4,17.9,"0.284","0.543","0.375",61.4
"McMahon, Ryan",641857,"NYY","FF","4-Seam Fastball",0.7,6,"917",36.7,"188","0.266","0.494","0.374",25.7,22.9,14.4,"0.277","0.568","0.406",57.3
"Santana, Carlos",467793,"CHC","FF","4-Seam Fastball",-0.8,-5,"613",31,"188","0.234","0.333","0.293",16.2,12.8,14.3,"0.227","0.379","0.294",34.5
"Ward, Taylor",621493,"LAA","FF","4-Seam Fastball",1.1,9,"791",28.4,"188","0.245","0.516","0.378",22.5,26.6,19.5,"0.261","0.589","0.404",60
"Rooker, Brent",667670,"ATH","FF","4-Seam Fastball",1,7,"696",27,"187","0.253","0.488","0.357",21.1,23.5,20.8,"0.267","0.546","0.378",52.8
"Alonso, Pete",624413,"NYM","FF","4-Seam Fastball",1.2,10,"776",27.6,"187","0.269","0.623","0.395",27.9,30.5,21.4,"0.252","0.647","0.399",70.8
"Hoerner, Nico",663538,"CHC","FF","4-Seam Fastball",0.9,6,"678",29.4,"186","0.358","0.455","0.386",4.7,5.4,5.6,"0.314","0.43","0.355",39.9
"Ramos, Heliot",671218,"SF","FF","4-Seam Fastball",-0.5,-4,"900",33.9,"185","0.231","0.362","0.312",28.7,31.9,20.9,"0.227","0.382","0.316",57.8
"Machado, Manny",592518,"SD","FF","4-Seam Fastball",-0.1,-1,"836",31.6,"185","0.228","0.475","0.346",26.7,24.9,16.2,"0.259","0.557","0.39",64.9
"Abrams, CJ",682928,"WSH","FF","4-Seam Fastball",-0.1,-1,"756",32.6,"184","0.261","0.436","0.349",19.7,13.6,13.7,"0.26","0.424","0.334",43.6
"Gurriel Jr., Lourdes",666971,"AZ","FF","4-Seam Fastball",-0.3,-2,"672",33.7,"184","0.253","0.438","0.333",11,10.3,10.7,"0.246","0.435","0.326",42.9
"Holliday, Jackson",702616,"BAL","FF","4-Seam Fastball",-1,-8,"821",33.7,"182","0.214","0.327","0.298",21.4,22,18,"0.254","0.462","0.353",51.3
"Smith, Josh",669701,"TEX","FF","4-Seam Fastball",-0.1,0,"830",36.3,"182","0.296","0.388","0.37",14.7,14.3,10.1,"0.263","0.393","0.344",30.5
"Adell, Jo",666176,"LAA","FF","4-Seam Fastball",0.6,4,"668",30.1,"182","0.241","0.494","0.34",23.5,27.5,20.2,"0.275","0.577","0.384",52.1
"Bogaerts, Xander",593428,"SD","FF","4-Seam Fastball",-1.6,-9,"578",27.5,"181","0.229","0.318","0.287",13.7,11.6,15.8,"0.286","0.471","0.365",47.9
"Walker, Christian",572233,"HOU","FF","4-Seam Fastball",-0.3,-3,"837",33.3,"181","0.215","0.429","0.314",29.1,32,19.5,"0.212","0.464","0.324",51.4
"Langford, Wyatt",694671,"TEX","FF","4-Seam Fastball",1.2,9,"733",31.4,"180","0.247","0.52","0.381",21.3,22.2,16,"0.245","0.561","0.394",53.2
"Garcia, Maikel",672580,"KC","FF","4-Seam Fastball",-0.2,-2,"740",29.4,"179","0.276","0.401","0.347",15,21.2,18,"0.273","0.44","0.356",55.6
"Soto, Juan",665742,"NYM","FF","4-Seam Fastball",2.3,17,"754",25.4,"179","0.279","0.647","0.463",18.2,14,12.3,"0.325","0.777","0.512",73.5
"Doyle, Brenton",686668,"COL","FF","4-Seam Fastball",-0.6,-4,"669",34.2,"178","0.224","0.4","0.305",29,30.3,24.9,"0.219","0.43","0.3",57.5
"Ramírez, José",608070,"CLE","FF","4-Seam Fastball",1.6,11,"729",27.3,"178","0.304","0.559","0.396",11.1,9.6,8.3,"0.294","0.493","0.363",37.4
"Torkelson, Spencer",679529,"DET","FF","4-Seam Fastball",1.6,10,"639",24.3,"176","0.286","0.558","0.404",18.3,18.8,15.8,"0.276","0.62","0.422",59.5
"Crow-Armstrong, Pete",691718,"CHC","FF","4-Seam Fastball",-0.5,-4,"736",31.8,"176","0.18","0.422","0.276",32.5,34.7,23.6,"0.214","0.515","0.324",53.8
"Marte, Ketel",606466,"AZ","FF","4-Seam Fastball",1.1,7,"655",31.3,"175","0.297","0.52","0.403",16.9,9.7,11.1,"0.306","0.626","0.436",49.2
"Steer, Spencer",668715,"CIN","FF","4-Seam Fastball",0,0,"792",34.2,"175","0.235","0.399","0.325",23.2,25.7,17.5,"0.208","0.381","0.305",41.7
"Chapman, Matt",656305,"SF","FF","4-Seam Fastball",0.6,5,"820",37.1,"175","0.237","0.453","0.378",24.7,22.3,16,"0.252","0.429","0.368",43.1
"McCutchen, Andrew",457705,"PIT","FF","4-Seam Fastball",-1.4,-9,"647",28.5,"174","0.195","0.364","0.291",19.7,16.7,15.6,"0.266","0.476","0.355",52.4
"McKinstry, Zach",656716,"DET","FF","4-Seam Fastball",-0.1,-1,"735",36.1,"173","0.27","0.461","0.354",18.1,17.9,14,"0.269","0.407","0.339",39.3
"Rengifo, Luis",650859,"LAA","FF","4-Seam Fastball",-0.3,-2,"658",32.8,"173","0.261","0.399","0.324",17.6,15,12.7,"0.285","0.43","0.344",35.1
"Manzardo, Kyle",700932,"CLE","FF","4-Seam Fastball",0.8,5,"672",33.3,"173","0.252","0.477","0.355",26.3,27.2,21,"0.221","0.468","0.334",42.5
"Semien, Marcus",543760,"TEX","FF","4-Seam Fastball",-0.8,-5,"580",28,"172","0.231","0.391","0.313",17.4,12.2,12.5,"0.235","0.411","0.312",36
"O'Hearn, Ryan",656811,"SD","FF","4-Seam Fastball",0.7,5,"684",31.6,"172","0.288","0.503","0.389",17.9,16.3,14.1,"0.31","0.543","0.397",49.2
"McNeil, Jeff",643446,"NYM","FF","4-Seam Fastball",0.8,4,"548",31.9,"172","0.283","0.513","0.38",11.7,11.6,11.3,"0.287","0.436","0.345",34.8
"Rodríguez, Julio",677594,"SEA","FF","4-Seam Fastball",1.9,13,"681",27.3,"171","0.245","0.49","0.383",28.7,31,19.9,"0.277","0.542","0.384",70.7
"Contreras, Willson",575929,"STL","FF","4-Seam Fastball",1.4,9,"674",31.2,"171","0.259","0.496","0.394",25.6,29.2,23,"0.277","0.598","0.427",60.2
"Conforto, Michael",624424,"LAD","FF","4-Seam Fastball",0.7,5,"720",35.1,"171","0.257","0.458","0.366",21.9,19.9,16,"0.293","0.537","0.407",52.7
"Lee, Brooks",686797,"MIN","FF","4-Seam Fastball",1.4,8,"551",27.4,"171","0.299","0.548","0.39",18.1,18.1,20,"0.257","0.481","0.339",49.2
"Suzuki, Seiya",673548,"CHC","FF","4-Seam Fastball",0.6,4,"761",27.9,"171","0.228","0.476","0.348",21.8,25.1,16.1,"0.281","0.58","0.405",57.7
"Flores, Wilmer",527038,"SF","FF","4-Seam Fastball",0.3,2,"611",31.9,"170","0.268","0.458","0.35",13.5,12.4,10.9,"0.227","0.38","0.299",30.1
"Turner, Trea",607208,"PHI","FF","4-Seam Fastball",0.5,4,"676",28.1,"170","0.333","0.503","0.396",17.8,16.5,14.7,"0.284","0.461","0.352",49.2
"Jones, Nolan",666134,"CLE","FF","4-Seam Fastball",-1,-7,"698",41.1,"168","0.21","0.322","0.29",23.1,25,19.4,"0.25","0.448","0.347",51.9
"Burleson, Alec",676475,"STL","FF","4-Seam Fastball",0.8,4,"582",30.1,"168","0.286","0.487","0.357",17,14.3,16.1,"0.287","0.546","0.382",48.1
"Sheets, Gavin",657757,"SD","FF","4-Seam Fastball",-0.4,-3,"632",27.7,"168","0.252","0.424","0.342",19.8,23.2,21.1,"0.248","0.434","0.33",48.7
"Clemens, Kody",665019,"MIN","FF","4-Seam Fastball",-2.5,-16,"626",40.9,"168","0.158","0.289","0.235",24.4,28,25.1,"0.206","0.413","0.298",50
"Baty, Brett",683146,"NYM","FF","4-Seam Fastball",0.3,2,"659",37.6,"167","0.236","0.432","0.342",28.6,25.7,21.3,"0.267","0.512","0.371",57.1
"Wilson, Jacob",805779,"ATH","SI","Sinker",-0.9,-5,"519",29.9,"167","0.291","0.392","0.327",4,5.4,11.5,"0.248","0.311","0.265",34.7
"Guerrero Jr., Vladimir",665489,"TOR","FF","4-Seam Fastball",1.6,11,"680",27.2,"167","0.314","0.547","0.428",18.9,14.4,13.9,"0.329","0.56","0.432",55.3
"Rooker, Brent",667670,"ATH","SI","Sinker",-0.9,-5,"499",19.4,"167","0.29","0.394","0.332",10.6,9.6,18.8,"0.312","0.438","0.349",40.3
"Heim, Jonah",641680,"TEX","FF","4-Seam Fastball",-1.7,-12,"709",41.6,"166","0.217","0.283","0.268",27.2,23.5,19.7,"0.225","0.334","0.275",32.5
"Stowers, Kyle",669065,"MIA","FF","4-Seam Fastball",1.1,7,"639",37.3,"165","0.266","0.538","0.384",33,30.3,27.6,"0.263","0.546","0.383",50.5
"Beck, Jordan",687597,"COL","FF","4-Seam Fastball",1.2,9,"683",29.2,"165","0.292","0.521","0.39",27.6,30.3,22.3,"0.277","0.526","0.384",59.6
"Rafaela, Ceddanne",678882,"BOS","FF","4-Seam Fastball",0.1,1,"641",30.1,"165","0.252","0.463","0.347",25.7,27.3,19.8,"0.225","0.434","0.321",48.5
"Castro, Willi",650489,"CHC","FF","4-Seam Fastball",0.4,3,"769",44.3,"165","0.184","0.353","0.307",24.2,28.5,19.7,"0.204","0.37","0.321",40
"Springer, George",543807,"TOR","FF","4-Seam Fastball",2.5,15,"629",27.3,"164","0.307","0.671","0.454",23.4,18.3,14.5,"0.311","0.746","0.477",54.5
"Buxton, Byron",621439,"MIN","FF","4-Seam Fastball",0.7,4,"583",28.7,"164","0.268","0.57","0.38",24.1,26.2,24.4,"0.245","0.547","0.361",64.8
"Winn, Masyn",691026,"STL","FF","4-Seam Fastball",0.1,1,"769",34.1,"163","0.245","0.374","0.324",18.3,17.2,12,"0.239","0.382","0.323",40.7
"Mullins, Cedric",656775,"NYM","FF","4-Seam Fastball",-0.1,-1,"742",35.3,"163","0.243","0.493","0.344",23.4,23.9,16.3,"0.186","0.332","0.265",38
"Harris II, Michael",671739,"ATL","FF","4-Seam Fastball",-0.7,-4,"593",27.3,"163","0.24","0.442","0.314",17.1,19,18.7,"0.305","0.562","0.376",54.4
"Naylor, Josh",647304,"SEA","FF","4-Seam Fastball",1.5,8,"523",26,"163","0.326","0.5","0.398",14.7,6.7,8.3,"0.299","0.473","0.372",44.8
"Bohm, Alec",664761,"PHI","FF","4-Seam Fastball",0.3,2,"566",31.4,"163","0.322","0.409","0.354",11.1,19,18.3,"0.291","0.421","0.339",47.9
"Rodríguez, Julio",677594,"SEA","SI","Sinker",1.6,7,"444",17.8,"162","0.368","0.526","0.411",11.2,8.6,18.7,"0.327","0.458","0.358",48.2
"Barger, Addison",680718,"TOR","FF","4-Seam Fastball",-0.7,-5,"632",32.3,"161","0.215","0.382","0.306",21.2,23.6,16.9,"0.241","0.424","0.326",45.3
"Chisholm Jr., Jazz",665862,"NYY","FF","4-Seam Fastball",0.2,1,"595",27.8,"161","0.239","0.493","0.359",28.8,29.2,26.7,"0.233","0.538","0.371",54.3
"Rice, Ben",700250,"NYY","FF","4-Seam Fastball",0.1,1,"564",27.6,"161","0.259","0.49","0.359",11.5,15.5,17.2,"0.308","0.664","0.439",70.3
"Correa, Carlos",621043,"HOU","SI","Sinker",-1.1,-6,"520",22.5,"160","0.277","0.385","0.32",12.3,13.8,17.9,"0.29","0.434","0.339",49.6
"Abreu, Wilyer",677800,"BOS","FF","4-Seam Fastball",-0.1,-1,"692",43.3,"160","0.196","0.442","0.312",23.1,26.3,18.7,"0.191","0.445","0.317",45.5
"Wagaman, Eric",676572,"MIA","FF","4-Seam Fastball",-0.3,-2,"575",29.4,"160","0.257","0.429","0.335",18.9,18.8,18.5,"0.286","0.514","0.373",52.6
"Meidroth, Chase",805367,"CWS","FF","4-Seam Fastball",-0.2,-2,"672",32.7,"160","0.301","0.382","0.364",7.5,10.6,10.2,"0.266","0.384","0.34",43.3
"Judge, Aaron",592450,"NYY","FF","4-Seam Fastball",3.8,25,"675",25.7,"159","0.336","0.847","0.519",28.7,28.3,21.6,"0.302","0.853","0.505",72
"Keith, Colt",690993,"DET","FF","4-Seam Fastball",0.1,1,"583",31.9,"159","0.282","0.493","0.36",12.4,19.5,20.8,"0.294","0.557","0.393",61.1
"Donovan, Brendan",680977,"STL","FF","4-Seam Fastball",1.4,9,"623",32.4,"159","0.36","0.537","0.433",8.5,8.8,9.7,"0.296","0.494","0.388",39.3
"Bell, Josh",605137,"WSH","FF","4-Seam Fastball",0.9,5,"625",29.7,"158","0.252","0.54","0.392",16.8,12,10.7,"0.294","0.636","0.426",60.8
"Durbin, Caleb",702332,"MIL","FF","4-Seam Fastball",-0.8,-4,"552",30,"158","0.236","0.4","0.313",6,5.7,6.6,"0.261","0.407","0.322",31.3
"Chourio, Jackson",694192,"MIL","FF","4-Seam Fastball",-0.8,-5,"663",31.5,"158","0.255","0.397","0.327",22.4,23.4,18.4,"0.225","0.386","0.305",48.6
"Lux, Gavin",666158,"CIN","FF","4-Seam Fastball",0.9,6,"634",30.9,"157","0.353","0.515","0.419",16.8,19.7,15.4,"0.272","0.379","0.334",44.3
"Bader, Harrison",664056,"PHI","FF","4-Seam Fastball",-0.2,-1,"626",32.3,"157","0.237","0.393","0.331",24.5,31.2,25.3,"0.202","0.342","0.295",55.2
"Correa, Carlos",621043,"HOU","FF","4-Seam Fastball",0.8,5,"638",27.6,"157","0.297","0.478","0.385",15.5,21.7,16.7,"0.277","0.447","0.357",51.9
"Merrill, Jackson",701538,"SD","FF","4-Seam Fastball",1.2,7,"590",34.6,"156","0.268","0.514","0.364",27.3,23.7,20.8,"0.268","0.56","0.388",54.4
"Goodman, Hunter",696100,"COL","FF","4-Seam Fastball",1,6,"619",28.8,"155","0.245","0.497","0.353",28.3,29,21.5,"0.245","0.569","0.366",55.1
"Hoerner, Nico",663538,"CHC","SI","Sinker",-1,-5,"480",20.8,"155","0.301","0.343","0.331",2.3,5.2,9.8,"0.317","0.399","0.342",38.5
"Lukes, Nathan",664770,"TOR","FF","4-Seam Fastball",0.7,5,"660",39.7,"154","0.287","0.457","0.359",12.9,11,9.1,"0.276","0.379","0.339",37.9
"Bailey, Patrick",672275,"SF","FF","4-Seam Fastball",-0.8,-5,"656",38.1,"153","0.237","0.359","0.31",21.7,28.8,24,"0.203","0.327","0.28",44.6
"Moniak, Mickey",666160,"COL","FF","4-Seam Fastball",1.7,10,"575",36,"153","0.306","0.597","0.395",26.3,24.2,23.6,"0.262","0.524","0.348",53.7
"Simpson, Chandler",802415,"TB","FF","4-Seam Fastball",-0.1,-1,"551",36.3,"152","0.317","0.388","0.336",5.1,4.6,5.4,"0.329","0.383","0.343",20.9
"Díaz, Yandy",650490,"TB","SI","Sinker",0.4,2,"619",24.6,"152","0.313","0.463","0.384",14.9,8.6,12,"0.299","0.472","0.375",48.8
"Alonso, Pete",624413,"NYM","SI","Sinker",1.8,11,"593",21.1,"152","0.351","0.567","0.425",14.7,9.9,12.7,"0.327","0.594","0.422",45
"Castellanos, Nick",592206,"PHI","FF","4-Seam Fastball",-0.8,-4,"572",26.4,"152","0.246","0.38","0.298",25,30.3,24.5,"0.237","0.448","0.315",50
"Narváez, Carlos",665966,"BOS","FF","4-Seam Fastball",0,0,"642",35.1,"152","0.239","0.455","0.341",29,30.3,20.7,"0.216","0.409","0.315",54.5
"Bregman, Alex",608324,"BOS","FF","4-Seam Fastball",1.2,7,"553",28.4,"152","0.289","0.504","0.373",9.3,10.5,10.1,"0.28","0.508","0.372",54.2
"Horwitz, Spencer",687462,"PIT","FF","4-Seam Fastball",0.6,4,"623",36.7,"151","0.296","0.44","0.386",12.2,9.9,8,"0.269","0.411","0.361",40
"Kepler, Max",596146,"PHI","FF","4-Seam Fastball",0.3,2,"626",34.3,"151","0.222","0.476","0.355",16.1,16.6,13.7,"0.26","0.591","0.407",53.9
"Martínez, Angel",682657,"CLE","FF","4-Seam Fastball",-0.8,-5,"616",34.3,"151","0.25","0.36","0.312",19.5,15.2,12.8,"0.257","0.377","0.305",35.3
"Wallner, Matt",670242,"MIN","FF","4-Seam Fastball",0.1,1,"618",39.7,"151","0.198","0.427","0.316",34,29.1,22.7,"0.219","0.471","0.339",50
"Lowe, Brandon",664040,"TB","FF","4-Seam Fastball",2,13,"641",30,"151","0.275","0.557","0.403",30.9,29.1,21.5,"0.235","0.519","0.366",59.1
"Langeliers, Shea",669127,"ATH","FF","4-Seam Fastball",0.5,3,"633",32.9,"150","0.241","0.571","0.378",25.2,27.3,18.6,"0.243","0.512","0.36",52.2
"Benintendi, Andrew",643217,"CWS","FF","4-Seam Fastball",0.7,4,"549",31.9,"150","0.226","0.466","0.344",22.5,17.3,20,"0.218","0.474","0.336",44.4
"Isbel, Kyle",664728,"KC","FF","4-Seam Fastball",-0.5,-3,"561",38.2,"150","0.292","0.423","0.351",14.3,16,16,"0.237","0.331","0.288",38.4
"Altuve, Jose",514888,"HOU","FF","4-Seam Fastball",2.3,12,"521",22.5,"150","0.321","0.626","0.428",17.4,15.3,15.3,"0.265","0.529","0.374",44.5
"Caminero, Junior",691406,"TB","SI","Sinker",0.4,2,"555",22.3,"150","0.297","0.536","0.397",13.9,14,22.8,"0.269","0.48","0.348",59
"Quero, Edgar",700337,"CWS","FF","4-Seam Fastball",0.1,1,"677",42.8,"149","0.273","0.398","0.349",23,18.8,15.2,"0.234","0.387","0.326",46
